pluie_moyenne,besoin_eau,superficie,mois_semis,sol_type,type_irrigation,type_engrais,saison,categorie_culture,sol_inadapte,deficit_hydrique,_rendement_reel
269.9102211112378,500,2.1124672310114168,6,Deck-Dior,Aucune,Organique,Hivernage,Légumineuse,0,1,551.6510045374251
652.939028556177,500,2.7374354220500887,5,Deck-Dior,Aucune,Mixte,Hivernage,Légumineuse,0,0,1886.4820635711303
308.09261932155226,500,2.2957033748233777,6,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,1,696.8598583345948
479.21022013158495,500,1.4215813416786394,7,Deck-Dior,Aucune,Organique,Hivernage,Légumineuse,0,1,615.6954756506924
713.3425895451049,500,1.4860824662498564,6,Deck,Aucune,Organique,Hivernage,Légumineuse,0,0,1103.0567388066077
559.6420028643195,500,1.7075322124970642,6,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1115.9834138487406
388.3382833106041,500,1.4657959400146015,6,Dior,Aucune,Mixte,Hivernage,Légumineuse,0,1,783.7727538842582
442.70444361100476,500,3.564783395646421,5,Deck-Dior,Aucune,Organique,Hivernage,Légumineuse,0,1,631.6903011666456
651.9396623402014,500,9.664103985978578,5,Sablonneux,Aucune,Organique,Hivernage,Légumineuse,0,0,995.9105357748563
440.4450052424295,500,1.0554915388160646,6,Dior,Aucune,Organique,Hivernage,Légumineuse,0,1,675.4522667161028
582.4687884372962,500,0.5510981342153578,6,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,0,971.0013497736176
556.835775985572,500,1.5362960565757113,5,Sablonneux,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1179.2808485171809
452.25994785912746,500,12.984644540603899,7,Deck,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,1219.971668371955
871.5916133987989,500,0.8668063752890327,7,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,0,1425.4573315852615
645.0878533477016,500,6.118356069558464,6,Deck,Aucune,Organique,Hivernage,Légumineuse,0,0,1059.7765041264026
246.22861200135895,500,6.310157592375578,7,Sablonneux,Gravitaire,Aucun,Hivernage,Légumineuse,0,0,1498.8430216771796
577.9681472154141,500,1.0587928163446172,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1657.686831018183
450.73203028474177,500,2.599155184916186,7,Sablonneux,Aucune,Aucun,Hivernage,Légumineuse,0,1,848.6372723155355
677.8650002194336,500,6.066108517078893,5,Dior,Aspersion,Organique,Hivernage,Légumineuse,0,0,1263.181314241423
431.1218892350949,500,1.2173761028336403,7,Dior,Goutte-à-goutte,Minéral Urée,Hivernage,Légumineuse,0,0,1675.8950653402042
532.7895337799652,500,1.4009291736234444,7,Deck,Aucune,Minéral Urée,Hivernage,Légumineuse,0,0,1101.3770452427518
625.7480918470685,500,1.0352627599464443,6,Deck-Dior,Gravitaire,Organique,Hivernage,Légumineuse,0,0,1151.4537206995797
679.8632791255183,500,0.73212399700254,7,Deck,Aucune,Organique,Hivernage,Légumineuse,0,0,1330.3445806766094
369.95553894163356,500,0.9807653565464807,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,1,601.5813368636555
499.8248146238577,500,0.6193082105036422,6,Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,1299.342419883708
478.7582033258566,500,1.6942950838693844,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Légumineuse,0,1,590.429671370257
452.00061511394324,500,0.8904942931648906,6,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,1,795.4833259887253
814.8181360421645,500,1.9878004569571666,5,Sablonneux,Aucune,Organique,Hivernage,Légumineuse,0,0,1126.235776117164
610.7472566441434,500,0.5,6,Latéritique,Aucune,Minéral Urée,Hivernage,Légumineuse,1,0,938.7031975260279
360.86740684974325,500,2.1483587655581142,7,Latéritique,Goutte-à-goutte,Minéral Urée,Hivernage,Légumineuse,1,0,785.661979853835
687.6792920582164,500,3.2117731547376014,5,Dior,Aspersion,Aucun,Hivernage,Légumineuse,0,0,1167.2417284491103
868.3234295518951,500,0.5,6,Sablonneux,Aucune,Organique,Hivernage,Légumineuse,0,0,1060.3425318300328
704.869789082672,500,2.2238618482762136,7,Latéritique,Aspersion,Aucun,Hivernage,Légumineuse,1,0,1019.9393637050144
322.094505106898,500,4.402335493052897,7,Deck,Aspersion,Aucun,Hivernage,Légumineuse,0,0,1301.5264464277152
477.3648890700623,500,0.6264334001328845,7,Deck,Aucune,Mixte,Hivernage,Légumineuse,0,1,1107.649016799709
740.0366723779935,500,6.284321680391727,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Légumineuse,0,0,1384.8410312864246
443.8495801571829,500,2.305310114916511,7,Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,1020.1806867908479
616.5729142219343,500,0.9379961029643912,6,Latéritique,Gravitaire,Aucun,Hivernage,Légumineuse,1,0,1252.7606911167234
666.1951080144005,500,1.5767799133002762,5,Dior,Aucune,Minéral Urée,Hivernage,Légumineuse,0,0,1274.848793301962
410.96042926328755,500,2.5770917385734666,6,Deck,Aucune,Organique,Hivernage,Légumineuse,0,1,588.5751552832619
541.07119659073,500,1.7520811555983322,6,Latéritique,Aucune,Organique,Hivernage,Légumineuse,1,0,1011.7854407058309
200.0,500,2.537057116986399,6,Dior,Aucune,Organique,Hivernage,Légumineuse,0,1,654.6431265545523
396.3418537998565,500,0.7893551959457671,6,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,1,818.3251979660416
512.1147772910259,500,1.8879444775789045,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1928.2538066738948
362.8325227052726,500,0.5320745874341455,5,Sablonneux,Aucune,Organique,Hivernage,Légumineuse,0,1,769.3223051588832
794.8616955897453,500,1.5083542426544605,6,Deck-Dior,Goutte-à-goutte,Aucun,Hivernage,Légumineuse,0,0,1116.8296963564358
335.4787933059051,500,0.8000139506355386,6,Deck,Aspersion,Aucun,Hivernage,Légumineuse,0,0,1241.666172033885
483.99332699545243,500,0.9153727184572841,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,1,603.9994816965161
569.6110865929137,500,4.432104555319227,5,Sablonneux,Gravitaire,Aucun,Hivernage,Légumineuse,0,0,1403.4694999011515
766.1909933599173,500,3.9473643241029626,5,Deck-Dior,Aucune,Organique,Hivernage,Légumineuse,0,0,1214.3232362895899
334.6206773230841,500,2.6840061131291275,6,Deck-Dior,Aucune,Minéral Urée,Hivernage,Légumineuse,0,1,801.9530369456699
724.4745628232439,500,0.6880799704131453,7,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,0,1325.3381151744582
551.5349591529381,500,1.280016847871048,6,Deck,Goutte-à-goutte,Aucun,Hivernage,Légumineuse,0,0,1500.2207594752597
402.7737023428074,500,4.35131526854259,6,Dior,Gravitaire,Organique,Hivernage,Légumineuse,0,0,1394.9276318163795
619.3155211394906,500,1.8466506354920713,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Légumineuse,0,0,1143.7196797681756
579.8589543360205,500,10.543015808086345,6,Dior,Aspersion,Organique,Hivernage,Légumineuse,0,0,1625.3061462629303
459.9674684261808,500,2.2583947459703007,7,Deck-Dior,Aucune,Organique,Hivernage,Légumineuse,0,1,779.7855093553217
560.4703127485028,500,1.9225247442614022,6,Latéritique,Aucune,Organique,Hivernage,Légumineuse,1,0,807.5801999221585
492.20296047073595,500,1.287505761681282,5,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,1,585.8076908622813
567.0276017876872,500,1.8346114657949042,6,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,0,1176.7738592766389
649.319601178157,500,1.4593981590354594,5,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,0,952.4977358440264
787.9025224218028,500,2.9051555699569587,6,Latéritique,Aspersion,Minéral NPK,Hivernage,Légumineuse,1,0,1161.2167194235585
364.3276751759727,500,3.5443750483789893,6,Latéritique,Aucune,Organique,Hivernage,Légumineuse,1,1,430.00719277498166
869.9550061984401,500,0.8791571905842703,5,Deck-Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1496.2560561147372
257.18683007162474,500,0.5683678976251126,6,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,1,776.450422074881
527.2322357446625,500,0.5,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,738.5580071901559
638.2475809726865,500,2.4753778759792993,7,Latéritique,Goutte-à-goutte,Organique,Hivernage,Légumineuse,1,0,1036.4975350659372
592.1487801602549,500,0.6820220536446745,7,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1081.7959177870657
456.59507202691094,500,0.5,5,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,1,691.8866235426848
518.7816624464087,500,2.249848506769269,6,Deck,Goutte-à-goutte,Minéral NPK,Hivernage,Légumineuse,0,0,1447.9804276745413
476.0498598011751,500,12.114457983120959,6,Dior,Aucune,Minéral Urée,Hivernage,Légumineuse,0,1,696.181871251094
461.59528645836826,500,1.6407332913374546,6,Sablonneux,Aucune,Mixte,Hivernage,Légumineuse,0,1,978.7117465734897
677.4403145531537,500,3.224547465289284,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1686.4273789043525
603.5523228947571,500,1.7602634526228762,7,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1240.1905643859668
446.06356071090187,500,1.5233140803635026,7,Sablonneux,Aucune,Aucun,Hivernage,Légumineuse,0,1,590.5736505051791
684.9399813149876,500,3.4392766956695717,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Légumineuse,0,0,1395.1556839278378
596.0949281314914,500,1.3070600318977634,6,Sablonneux,Goutte-à-goutte,Organique,Hivernage,Légumineuse,0,0,1485.425456687951
671.929317825844,500,2.0419675968108244,6,Deck,Goutte-à-goutte,Minéral NPK,Hivernage,Légumineuse,0,0,1927.7088996234384
644.4443262885418,500,2.132634873317123,6,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,0,1090.4959305155141
425.6507483616891,500,0.9661150399215517,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,863.3068544100004
465.97284397045456,500,3.646011679515742,6,Latéritique,Goutte-à-goutte,Minéral Urée,Hivernage,Légumineuse,1,0,1040.9317137700075
662.0940407684893,500,1.4333755608329355,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,899.9241429270014
641.5555398150198,500,0.9006882122543021,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1151.2264082251402
546.8647609053778,500,2.5325023241158777,5,Deck,Aucune,Minéral Urée,Hivernage,Légumineuse,0,0,1103.0230492777027
567.5991074963173,500,0.8035029796822178,7,Dior,Aspersion,Aucun,Hivernage,Légumineuse,0,0,1384.931454392825
741.6497343682637,500,1.6863137369952053,5,Deck,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1619.9439217324611
461.2642916746255,500,1.6367372896144696,6,Latéritique,Aucune,Organique,Hivernage,Légumineuse,1,1,594.2143120480906
632.0646071755057,500,3.9303027269203756,6,Deck,Aucune,Mixte,Hivernage,Légumineuse,0,0,1485.5213147216107
519.6711021349159,500,2.410317752456962,5,Sablonneux,Aspersion,Aucun,Hivernage,Légumineuse,0,0,1332.440241087346
517.347819515917,500,1.6160395486983834,5,Dior,Aucune,Organique,Hivernage,Légumineuse,0,0,1107.743860083621
714.8165277980785,500,3.171526568618064,5,Sablonneux,Gravitaire,Aucun,Hivernage,Légumineuse,0,0,1266.8700405374188
673.8124523482045,500,5.013659257520084,7,Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1478.7583601437307
672.0264454000958,500,2.576026885438549,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,937.1210797184845
745.8218210731493,500,1.6624328402249173,7,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1010.3096108344178
553.1505762449139,500,0.5772562602336551,6,Dior,Aucune,Organique,Hivernage,Légumineuse,0,0,1277.0065911275224
652.2929456942446,500,0.7032161752985255,6,Dior,Gravitaire,Mixte,Hivernage,Légumineuse,0,0,1501.3447656424553
503.4599865109816,500,1.2915205388393924,6,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,0,1098.9591606404028
598.6249528732664,500,1.0124673152800039,6,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,0,1140.6919259607625
530.4785418448473,500,1.4196678809629937,6,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,0,1366.342014423324
564.5493947489077,500,1.7251602417165417,6,Dior,Aucune,Organique,Hivernage,Légumineuse,0,0,1150.535585144516
639.2735538155371,500,2.518728481837724,6,Deck-Dior,Aucune,Mixte,Hivernage,Légumineuse,0,0,1125.2866446903686
427.2668975149791,500,1.5583085614535177,7,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,1,352.88399864128945
863.858091352819,500,2.433185526387769,7,Dior,Gravitaire,Minéral NPK,Hivernage,Légumineuse,0,0,1881.5555078461482
399.0973927750447,500,1.7359929095133322,7,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,1,786.28725242531
367.8717080818402,500,0.5,6,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,1,760.5492326237434
723.7166310250102,500,0.7776580972734505,6,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,0,1119.447983330202
668.7494040944404,500,1.4692175136432364,6,Dior,Aucune,Organique,Hivernage,Légumineuse,0,0,1409.20672755102
643.6179725578232,500,0.626406477029943,6,Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1433.7356543475112
644.251826389642,500,2.6643043296149944,6,Latéritique,Aspersion,Organique,Hivernage,Légumineuse,1,0,1143.310476071256
548.1629840729628,500,5.610280205966953,6,Deck-Dior,Aucune,Organique,Hivernage,Légumineuse,0,0,906.2373206952449
415.4118442771253,500,4.371077216480582,5,Latéritique,Aucune,Organique,Hivernage,Légumineuse,1,1,435.5859438298821
561.3706837290589,500,1.3899193213388683,6,Latéritique,Aucune,Mixte,Hivernage,Légumineuse,1,0,857.2378979340277
448.42574327318323,500,5.433485959632413,7,Deck-Dior,Gravitaire,Aucun,Hivernage,Légumineuse,0,0,1380.633415055325
696.2679600126627,500,1.8569474168018032,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,834.1710866244408
527.9413927746792,500,1.2590169563807727,5,Dior,Aucune,Organique,Hivernage,Légumineuse,0,0,1220.5382686007736
426.1754204811233,500,1.009321042009424,5,Latéritique,Aucune,Organique,Hivernage,Légumineuse,1,1,508.6783814782674
501.792123752051,500,1.2943702077689576,7,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1033.0404004538889
611.9397181413436,500,1.2085950208461982,6,Sablonneux,Aucune,Mixte,Hivernage,Légumineuse,0,0,1632.0593072078696
465.4413170794038,500,1.8895391774748456,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,1,390.79303185340535
426.66694066503527,500,1.874719756103037,7,Deck,Aucune,Minéral Urée,Hivernage,Légumineuse,0,1,867.2287293142831
586.5530817237868,500,1.6527438003665273,7,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1145.3473068783599
586.7449856663084,500,2.338595500708643,6,Dior,Goutte-à-goutte,Minéral NPK,Hivernage,Légumineuse,0,0,1734.7207777725314
473.95852369433055,500,4.273858374518409,6,Deck,Aucune,Mixte,Hivernage,Légumineuse,0,1,1248.2477776607452
479.3442541572516,500,3.5241642232100343,6,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,1,585.8373743766832
584.8074906036454,500,0.5026212499312652,6,Latéritique,Aucune,Mixte,Hivernage,Légumineuse,1,0,977.4464330847607
332.78734877540137,500,0.5,5,Deck,Aucune,Organique,Hivernage,Légumineuse,0,1,601.608204914195
338.8804338435167,500,3.4814745628298356,7,Sablonneux,Aucune,Mixte,Hivernage,Légumineuse,0,1,997.7378470870383
442.2333668121346,500,0.552388896161581,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,996.6010808011185
517.9829272432229,500,1.3773862458445443,6,Deck,Aucune,Organique,Hivernage,Légumineuse,0,0,1333.14158426121
596.6361348397007,500,0.6465592608559309,6,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,0,1662.9591571490944
771.3034325424328,500,0.5,5,Sablonneux,Gravitaire,Organique,Hivernage,Légumineuse,0,0,954.122589892635
678.6489434803029,500,2.5425567838712118,5,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1309.572406042395
526.0092205054859,500,3.0262496942639894,6,Dior,Gravitaire,Aucun,Hivernage,Légumineuse,0,0,1319.659796324398
547.1475688145966,500,1.0395539006186414,5,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,766.1116912400146
399.6205953043287,500,0.5,6,Sablonneux,Aucune,Organique,Hivernage,Légumineuse,0,1,653.0646101485812
547.2230296011415,500,1.0650315694498982,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1347.3478970309343
506.70120416197926,500,2.2556613336906293,5,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1503.2144702286214
598.4077840507134,500,0.5050341364708835,7,Sablonneux,Aucune,Aucun,Hivernage,Légumineuse,0,0,1351.6135188625024
425.9153584671516,500,1.9092069297856429,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,939.2567153894554
627.9019771361759,500,1.6286510909779752,6,Dior,Gravitaire,Aucun,Hivernage,Légumineuse,0,0,1731.8194025371922
779.9108369503866,500,2.620678358402177,6,Deck-Dior,Goutte-à-goutte,Aucun,Hivernage,Légumineuse,0,0,1113.2937434954429
533.6859777314713,500,1.814235731987151,6,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,960.4730763604333
610.2567583148412,500,0.7569522142477643,5,Sablonneux,Aucune,Mixte,Hivernage,Légumineuse,0,0,1131.1521314869387
653.5215987566669,500,4.294165330234008,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Légumineuse,0,0,1074.1053827778082
489.81692921712454,500,1.4523404252558563,7,Deck-Dior,Aucune,Organique,Hivernage,Légumineuse,0,1,737.4634408841132
583.6138722715625,500,1.6130977011574221,6,Deck,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1584.0689072361663
551.8888601172692,500,0.7814419850486788,6,Sablonneux,Gravitaire,Organique,Hivernage,Légumineuse,0,0,1472.257852788934
564.6514147823248,500,1.1564722401205438,6,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,0,860.8688910713757
434.04853242168,500,0.8123352364729551,7,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,1,734.134048104106
553.6765261388414,500,1.4356865287605298,6,Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1616.0728392679255
624.6997436868174,500,6.484189207439592,6,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1331.94977066388
767.6715411692562,500,0.5501738750041097,6,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,0,859.3028080337906
693.890623912781,500,0.5,6,Dior,Aucune,Organique,Hivernage,Légumineuse,0,0,1256.068354583602
872.9773686267334,500,5.3491424695477345,7,Deck-Dior,Aucune,Minéral Urée,Hivernage,Légumineuse,0,0,986.2022568148452
434.8978655667926,500,1.3945071540726295,5,Sablonneux,Aucune,Organique,Hivernage,Légumineuse,0,1,677.089088724453
680.8480955081018,500,0.965356137881218,6,Latéritique,Aucune,Minéral Urée,Hivernage,Légumineuse,1,0,907.3299772281842
577.5013008607527,500,3.7883241704285737,7,Deck,Gravitaire,Mixte,Hivernage,Légumineuse,0,0,2043.5467065317882
878.4704399826508,500,1.0156284345190154,7,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,732.7059625478058
428.75525719672726,500,7.1050640112830346,7,Sablonneux,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,936.8807511282922
424.04172367288356,500,2.835847110828038,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,720.9724417397925
460.0911031833967,500,1.1159107341993941,6,Sablonneux,Aucune,Mixte,Hivernage,Légumineuse,0,1,1181.9204302598223
231.41564135352894,500,9.261319847348334,6,Sablonneux,Aucune,Mixte,Hivernage,Légumineuse,0,1,976.9610562521667
471.1367467478858,500,1.0155476885518997,6,Latéritique,Goutte-à-goutte,Minéral NPK,Hivernage,Légumineuse,1,0,1530.2621770428266
436.1301007669453,500,2.9852285127734994,5,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,1,663.1345777936274
572.5590679714311,500,2.0947496853977636,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1437.4832187128595
601.2633963665739,500,4.67109272026589,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,743.7124648836314
831.425625882383,500,5.750052340028497,5,Deck,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1765.0247000161798
692.5635757279075,500,1.6914790424684913,6,Deck-Dior,Aspersion,Mixte,Hivernage,Légumineuse,0,0,1801.4680180238688
463.46445165063955,500,0.9023667038242491,6,Deck-Dior,Aspersion,Organique,Hivernage,Légumineuse,0,0,1579.2326134016782
415.2377992977463,500,2.38208871547414,7,Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,882.3036833672317
623.7878757259758,500,0.958704585566541,5,Latéritique,Aucune,Organique,Hivernage,Légumineuse,1,0,591.0286242136559
351.9650189469037,500,8.254097948247919,6,Deck,Aucune,Organique,Hivernage,Légumineuse,0,1,658.4060806790617
824.7188148781531,500,1.8390116211264453,6,Sablonneux,Gravitaire,Organique,Hivernage,Légumineuse,0,0,1185.3126256976248
726.916018108193,500,1.2308964917137601,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1567.9332373416669
479.6236521842943,500,1.911224707508206,6,Deck,Gravitaire,Mixte,Hivernage,Légumineuse,0,0,1656.0207007320341
293.02982063636836,500,0.5611870359415386,6,Latéritique,Aucune,Mixte,Hivernage,Légumineuse,1,1,803.605204659635
753.0808561248119,500,0.7578337604306327,5,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1183.606345136455
532.8190232121074,500,4.30738558111973,6,Deck-Dior,Aucune,Minéral Urée,Hivernage,Légumineuse,0,0,1168.032720943427
735.6724467960192,500,0.974807344223475,6,Deck,Gravitaire,Minéral NPK,Hivernage,Légumineuse,0,0,2056.1745122907532
310.83585118084494,500,0.7135314345911367,6,Deck,Aspersion,Aucun,Hivernage,Légumineuse,0,0,1648.2038977603863
460.0937465569341,500,2.5327918744796527,7,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,1,717.8293348088775
550.7865549577275,500,4.256994197220771,7,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,742.8287622567893
557.0470890647113,500,2.9304694983358166,6,Latéritique,Aucune,Mixte,Hivernage,Légumineuse,1,0,863.0717597178204
482.4901792781135,500,3.657713219198876,6,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,1,587.7750298785825
643.4274898521248,500,0.8999320028908318,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1415.572334284377
389.85693559261085,500,0.5286395108475744,7,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,1,731.562204923168
528.643077246806,500,5.479790780906424,6,Deck-Dior,Goutte-à-goutte,Minéral NPK,Hivernage,Légumineuse,0,0,1775.0827557764421
568.0443447567849,500,1.2736109438604186,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,926.6795544784799
627.1658251088123,500,1.3489595435710082,7,Latéritique,Goutte-à-goutte,Organique,Hivernage,Légumineuse,1,0,915.3169293838716
656.7422317133335,500,4.770997075116811,6,Deck,Aucune,Minéral NPK,Hivernage,Légumineuse,0,0,1546.6523669564117
381.3036862243196,500,2.5727722332521927,7,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,1,593.5094507056847
319.88287438965665,500,2.374317950878071,5,Sablonneux,Aucune,Minéral Urée,Hivernage,Légumineuse,0,1,756.9171231071364
741.6515232847763,500,9.318501904536515,6,Sablonneux,Aucune,Aucun,Hivernage,Légumineuse,0,0,1189.1932424960585
599.8471017969388,500,0.985294611753488,6,Latéritique,Aucune,Minéral NPK,Hivernage,Légumineuse,1,0,993.401500411018
437.727019516517,500,3.46347389910855,7,Deck,Aucune,Organique,Hivernage,Légumineuse,0,1,651.6110091547824
782.6727963283785,500,1.725661577106822,7,Deck,Aucune,Organique,Hivernage,Légumineuse,0,0,1046.8896144686494
567.3511951439287,500,2.0439287693724317,6,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,0,1102.6187641590782
726.894577609574,500,5.600045603163644,6,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1336.0198509739766
560.1277722115163,500,2.475069818287085,6,Latéritique,Aucune,Mixte,Hivernage,Légumineuse,1,0,1136.8589089440438
859.1121887322981,500,2.5361238274447633,7,Deck,Aspersion,Aucun,Hivernage,Légumineuse,0,0,1148.4490170136542
813.3011263664807,500,3.888431526820317,6,Sablonneux,Gravitaire,Minéral Urée,Hivernage,Légumineuse,0,0,1821.9245673009132
512.655377728139,500,1.231259730436708,6,Deck-Dior,Aucune,Mixte,Hivernage,Légumineuse,0,0,1760.6312281685812
695.7356426431534,500,0.8425116964113095,5,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,946.7501879076295
646.8063924377722,500,0.7147321976310316,6,Deck,Aucune,Aucun,Hivernage,Légumineuse,0,0,1120.4671930966517
755.2947336298523,500,0.5,6,Deck-Dior,Gravitaire,Minéral NPK,Hivernage,Légumineuse,0,0,1903.1368962982199
405.2614809129843,500,8.541748284063601,6,Deck-Dior,Aucune,Mixte,Hivernage,Légumineuse,0,1,1265.7343245065633
652.9077189997658,500,0.6821083978923583,5,Dior,Aucune,Mixte,Hivernage,Légumineuse,0,0,1400.7556605187651
708.7636730274381,500,1.3812613468046553,7,Sablonneux,Aucune,Organique,Hivernage,Légumineuse,0,0,1375.6873294840705
286.18907703653286,500,1.3212118189192916,5,Sablonneux,Aucune,Minéral NPK,Hivernage,Légumineuse,0,1,1132.487894346917
372.51122310013375,500,2.108391550073387,6,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,1,652.1053350519464
244.11517333598493,500,3.166382503045264,7,Dior,Aucune,Mixte,Hivernage,Légumineuse,0,1,966.0399408283325
509.58897483331634,500,3.2817564781363164,6,Deck-Dior,Aucune,Mixte,Hivernage,Légumineuse,0,0,1418.85006966181
657.6313383693944,500,1.0341067898567673,6,Latéritique,Aucune,Aucun,Hivernage,Légumineuse,1,0,814.3638962238816
775.3535578144042,500,1.44239168612253,6,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1193.4138046182725
561.1142170629663,500,2.0669290611386435,7,Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1318.7369996548268
794.2923318356937,500,1.3512729837173576,6,Sablonneux,Gravitaire,Aucun,Hivernage,Légumineuse,0,0,1675.4796297404166
342.98478126776627,500,5.964805575580998,7,Deck-Dior,Aucune,Minéral Urée,Hivernage,Légumineuse,0,1,639.2056250208622
294.49263409672676,500,2.4419086357983173,5,Latéritique,Goutte-à-goutte,Organique,Hivernage,Légumineuse,1,0,710.5404502890296
541.6678451655072,500,2.968041265977919,6,Deck-Dior,Aucune,Aucun,Hivernage,Légumineuse,0,0,1196.1759397302765
607.6098173408961,500,2.8019203319201664,6,Deck,Aucune,Organique,Hivernage,Légumineuse,0,0,1252.8367553943554
545.095787785886,500,4.215545854804513,7,Deck-Dior,Gravitaire,Mixte,Hivernage,Légumineuse,0,0,2091.4239087559567
