pluie_moyenne,besoin_eau,superficie,mois_semis,sol_type,type_irrigation,type_engrais,saison,categorie_culture,sol_inadapte,deficit_hydrique,_rendement_reel
442.70444361100476,450,3.564783395646421,5,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,1,526.4085843055379
651.9396623402014,450,9.664103985978578,5,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,0,829.9254464790469
440.4450052424295,450,1.0554915388160646,6,Dior,Aucune,Organique,Hivernage,Céréale,0,1,562.8768889300857
582.4687884372962,450,0.5510981342153578,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1155.9539878257353
556.835775985572,450,1.5362960565757113,5,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,0,982.734040430984
452.25994785912746,450,12.984644540603899,7,Deck,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1694.4050949610487
871.5916133987989,450,0.8668063752890327,7,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,1187.8811096543845
645.0878533477016,450,6.118356069558464,6,Deck,Aucune,Organique,Hivernage,Céréale,0,0,883.1470867720021
246.22861200135895,450,6.310157592375578,7,Sablonneux,Gravitaire,Aucun,Hivernage,Céréale,0,0,1249.0358513976498
577.9681472154141,450,1.0587928163446172,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1381.4056925151524
450.73203028474177,450,2.599155184916186,7,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,0,1178.6628782160215
677.8650002194336,450,6.066108517078893,5,Dior,Aspersion,Organique,Hivernage,Céréale,0,0,1052.6510952011859
431.1218892350949,450,1.2173761028336403,7,Dior,Goutte-à-goutte,Minéral Urée,Hivernage,Céréale,0,0,1396.5792211168368
532.7895337799652,450,1.4009291736234444,7,Deck,Aucune,Minéral Urée,Hivernage,Céréale,0,0,917.8142043689597
625.7480918470685,450,1.0352627599464443,6,Deck-Dior,Gravitaire,Organique,Hivernage,Céréale,0,0,959.5447672496497
679.8632791255183,450,0.73212399700254,7,Deck,Aucune,Organique,Hivernage,Céréale,0,0,1108.6204838971744
369.95553894163356,450,0.9807653565464807,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,716.1682581710185
499.8248146238577,450,0.6193082105036422,6,Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1804.6422498384834
478.7582033258566,450,1.6942950838693844,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,0,820.041210236468
452.00061511394324,450,0.8904942931648906,6,Dior,Aucune,Aucun,Hivernage,Céréale,0,0,1104.8379527621184
814.8181360421645,450,1.9878004569571666,5,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,0,938.5298134309701
610.7472566441434,450,0.5,6,Latéritique,Aucune,Minéral Urée,Hivernage,Céréale,0,0,1117.5038065786048
360.86740684974325,450,2.1483587655581142,7,Latéritique,Goutte-à-goutte,Minéral Urée,Hivernage,Céréale,0,0,935.311880778375
687.6792920582164,450,3.2117731547376014,5,Dior,Aspersion,Aucun,Hivernage,Céréale,0,0,972.7014403742585
868.3234295518951,450,0.5,6,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,0,883.6187765250274
704.869789082672,450,2.2238618482762136,7,Latéritique,Aspersion,Aucun,Hivernage,Céréale,0,0,1214.2135282202553
322.094505106898,450,4.402335493052897,7,Deck,Aspersion,Aucun,Hivernage,Céréale,0,0,1084.605372023096
477.3648890700623,450,0.6264334001328845,7,Deck,Aucune,Mixte,Hivernage,Céréale,0,0,1538.4014122218182
740.0366723779935,450,6.284321680391727,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,0,1154.0341927386871
443.8495801571829,450,2.305310114916511,7,Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,850.1505723257065
616.5729142219343,450,0.9379961029643912,6,Latéritique,Gravitaire,Aucun,Hivernage,Céréale,0,0,1491.3817751389563
666.1951080144005,450,1.5767799133002762,5,Dior,Aucune,Minéral Urée,Hivernage,Céréale,0,0,1062.3739944183014
410.96042926328755,450,2.5770917385734666,6,Deck,Aucune,Organique,Hivernage,Céréale,0,1,490.47929606938493
541.07119659073,450,1.7520811555983322,6,Latéritique,Aucune,Organique,Hivernage,Céréale,0,0,1204.506477030751
200.0,450,2.537057116986399,6,Dior,Aucune,Organique,Hivernage,Céréale,0,1,545.5359387954602
396.3418537998565,450,0.7893551959457671,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,681.9376649717013
512.1147772910259,450,1.8879444775789045,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1606.8781722282456
362.8325227052726,450,0.5320745874341455,5,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,641.101920965736
794.8616955897453,450,1.5083542426544605,6,Deck-Dior,Goutte-à-goutte,Aucun,Hivernage,Céréale,0,0,930.6914136303631
335.4787933059051,450,0.8000139506355386,6,Deck,Aspersion,Aucun,Hivernage,Céréale,0,0,1034.7218100282375
483.99332699545243,450,0.9153727184572841,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,1198.4116700327702
569.6110865929137,450,4.432104555319227,5,Sablonneux,Gravitaire,Aucun,Hivernage,Céréale,0,0,1169.557916584293
766.1909933599173,450,3.9473643241029626,5,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,0,1011.9360302413249
334.6206773230841,450,2.6840061131291275,6,Deck-Dior,Aucune,Minéral Urée,Hivernage,Céréale,0,1,668.2941974547249
724.4745628232439,450,0.6880799704131453,7,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,1104.4484293120483
551.5349591529381,450,1.280016847871048,6,Deck,Goutte-à-goutte,Aucun,Hivernage,Céréale,0,0,1250.183966229383
402.7737023428074,450,4.35131526854259,6,Dior,Gravitaire,Organique,Hivernage,Céréale,0,0,1162.4396931803162
619.3155211394906,450,1.8466506354920713,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,0,953.0997331401464
579.8589543360205,450,10.543015808086345,6,Dior,Aspersion,Organique,Hivernage,Céréale,0,0,1354.4217885524417
459.9674684261808,450,2.2583947459703007,7,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,0,1083.035429660169
560.4703127485028,450,1.9225247442614022,6,Latéritique,Aucune,Organique,Hivernage,Céréale,0,0,961.4049999073316
492.20296047073595,450,1.287505761681282,5,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,1162.316846948971
567.0276017876872,450,1.8346114657949042,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,980.6448827305325
649.319601178157,450,1.4593981590354594,5,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1133.9258760047933
787.9025224218028,450,2.9051555699569587,6,Latéritique,Aspersion,Minéral NPK,Hivernage,Céréale,0,0,1382.4008564566175
364.3276751759727,450,3.5443750483789893,6,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,511.91332473212105
869.9550061984401,450,0.8791571905842703,5,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1246.880046762281
257.18683007162474,450,0.5683678976251126,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,924.3457405653346
527.2322357446625,450,0.5,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,879.2357228454238
638.2475809726865,450,2.4753778759792993,7,Latéritique,Goutte-à-goutte,Organique,Hivernage,Céréale,0,0,1233.9256369832585
592.1487801602549,450,0.6820220536446745,7,Dior,Aucune,Aucun,Hivernage,Céréale,0,0,901.496598155888
456.59507202691094,450,0.5,5,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,960.9536438092844
518.7816624464087,450,2.249848506769269,6,Deck,Goutte-à-goutte,Minéral NPK,Hivernage,Céréale,0,0,1206.6503563954511
476.0498598011751,450,12.114457983120959,6,Dior,Aucune,Minéral Urée,Hivernage,Céréale,0,0,966.9192656265194
461.59528645836826,450,1.6407332913374546,6,Sablonneux,Aucune,Mixte,Hivernage,Céréale,0,0,1359.321870240958
677.4403145531537,450,3.224547465289284,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1405.3561490869604
603.5523228947571,450,1.7602634526228762,7,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,1033.4921369883057
446.06356071090187,450,1.5233140803635026,7,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,1,492.14470875431596
684.9399813149876,450,3.4392766956695717,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,0,1162.6297366065314
596.0949281314914,450,1.3070600318977634,6,Sablonneux,Goutte-à-goutte,Organique,Hivernage,Céréale,0,0,1237.8545472399592
671.929317825844,450,2.0419675968108244,6,Deck,Goutte-à-goutte,Minéral NPK,Hivernage,Céréale,0,0,1606.424083019532
644.4443262885418,450,2.132634873317123,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1298.2094410898978
425.6507483616891,450,0.9661150399215517,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,719.4223786750003
465.97284397045456,450,3.646011679515742,6,Latéritique,Goutte-à-goutte,Minéral Urée,Hivernage,Céréale,0,0,1239.2044211547707
662.0940407684893,450,1.4333755608329355,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,1071.3382653892872
641.5555398150198,450,0.9006882122543021,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,0,959.3553401876168
546.8647609053778,450,2.5325023241158777,5,Deck,Aucune,Minéral Urée,Hivernage,Céréale,0,0,919.1858743980856
567.5991074963173,450,0.8035029796822178,7,Dior,Aspersion,Aucun,Hivernage,Céréale,0,0,1154.109545327354
741.6497343682637,450,1.6863137369952053,5,Deck,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1349.9532681103842
461.2642916746255,450,1.6367372896144696,6,Latéritique,Aucune,Organique,Hivernage,Céréale,0,0,1178.9966508890689
632.0646071755057,450,3.9303027269203756,6,Deck,Aucune,Mixte,Hivernage,Céréale,0,0,1237.9344289346757
519.6711021349159,450,2.410317752456962,5,Sablonneux,Aspersion,Aucun,Hivernage,Céréale,0,0,1110.3668675727884
517.347819515917,450,1.6160395486983834,5,Dior,Aucune,Organique,Hivernage,Céréale,0,0,923.1198834030175
714.8165277980785,450,3.171526568618064,5,Sablonneux,Gravitaire,Aucun,Hivernage,Céréale,0,0,1055.7250337811824
673.8124523482045,450,5.013659257520084,7,Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1232.2986334531088
672.0264454000958,450,2.576026885438549,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,1115.6203329981956
745.8218210731493,450,1.6624328402249173,7,Dior,Aucune,Aucun,Hivernage,Céréale,0,0,841.9246756953481
553.1505762449139,450,0.5772562602336551,6,Dior,Aucune,Organique,Hivernage,Céréale,0,0,1064.1721592729355
652.2929456942446,450,0.7032161752985255,6,Dior,Gravitaire,Mixte,Hivernage,Céréale,0,0,1251.1206380353794
503.4599865109816,450,1.2915205388393924,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,915.7993005336691
598.6249528732664,450,1.0124673152800039,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,950.5766049673022
530.4785418448473,450,1.4196678809629937,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1626.5976362182425
564.5493947489077,450,1.7251602417165417,6,Dior,Aucune,Organique,Hivernage,Céréale,0,0,958.7796542870967
639.2735538155371,450,2.518728481837724,6,Deck-Dior,Aucune,Mixte,Hivernage,Céréale,0,0,937.7388705753071
427.2668975149791,450,1.5583085614535177,7,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,420.0999983824875
863.858091352819,450,2.433185526387769,7,Dior,Gravitaire,Minéral NPK,Hivernage,Céréale,0,0,1567.9629232051234
399.0973927750447,450,1.7359929095133322,7,Dior,Aucune,Aucun,Hivernage,Céréale,0,1,655.2393770210917
367.8717080818402,450,0.5,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,633.7910271864528
723.7166310250102,450,0.7776580972734505,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1332.6761706311931
668.7494040944404,450,1.4692175136432364,6,Dior,Aucune,Organique,Hivernage,Céréale,0,0,1174.3389396258501
643.6179725578232,450,0.626406477029943,6,Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1194.7797119562595
644.251826389642,450,2.6643043296149944,6,Latéritique,Aspersion,Organique,Hivernage,Céréale,0,0,1361.0839000848284
548.1629840729628,450,5.610280205966953,6,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,0,755.1977672460374
415.4118442771253,450,4.371077216480582,5,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,518.554695035574
561.3706837290589,450,1.3899193213388683,6,Latéritique,Aucune,Mixte,Hivernage,Céréale,0,0,1020.5213070643186
448.42574327318323,450,5.433485959632413,7,Deck-Dior,Gravitaire,Aucun,Hivernage,Céréale,0,0,1150.5278458794376
696.2679600126627,450,1.8569474168018032,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,993.0608174100486
527.9413927746792,450,1.2590169563807727,5,Dior,Aucune,Organique,Hivernage,Céréale,0,0,1017.115223833978
426.1754204811233,450,1.009321042009424,5,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,605.5695017598422
501.792123752051,450,1.2943702077689576,7,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,860.8670003782408
611.9397181413436,450,1.2085950208461982,6,Sablonneux,Aucune,Mixte,Hivernage,Céréale,0,0,1360.0494226732246
465.4413170794038,450,1.8895391774748456,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,775.3829997091377
426.66694066503527,450,1.874719756103037,7,Deck,Aucune,Minéral Urée,Hivernage,Céréale,0,1,722.6906077619026
586.5530817237868,450,1.6527438003665273,7,Dior,Aucune,Aucun,Hivernage,Céréale,0,0,954.4560890652999
586.7449856663084,450,2.338595500708643,6,Dior,Goutte-à-goutte,Minéral NPK,Hivernage,Céréale,0,0,1445.6006481437762
473.95852369433055,450,4.273858374518409,6,Deck,Aucune,Mixte,Hivernage,Céréale,0,0,1733.6774689732574
479.3442541572516,450,3.5241642232100343,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,813.6630199676156
584.8074906036454,450,0.5026212499312652,6,Latéritique,Aucune,Mixte,Hivernage,Céréale,0,0,1163.6267060532866
332.78734877540137,450,0.5,5,Deck,Aucune,Organique,Hivernage,Céréale,0,1,501.34017076182914
338.8804338435167,450,3.4814745628298356,7,Sablonneux,Aucune,Mixte,Hivernage,Céréale,0,1,831.4482059058653
442.2333668121346,450,0.552388896161581,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,830.5009006675988
517.9829272432229,450,1.3773862458445443,6,Deck,Aucune,Organique,Hivernage,Céréale,0,0,1110.9513202176752
596.6361348397007,450,0.6465592608559309,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,1385.7992976242454
771.3034325424328,450,0.5,5,Sablonneux,Gravitaire,Organique,Hivernage,Céréale,0,0,795.1021582438625
678.6489434803029,450,2.5425567838712118,5,Dior,Aucune,Aucun,Hivernage,Céréale,0,0,1091.3103383686623
526.0092205054859,450,3.0262496942639894,6,Dior,Gravitaire,Aucun,Hivernage,Céréale,0,0,1099.7164969369985
547.1475688145966,450,1.0395539006186414,5,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,912.037727666684
399.6205953043287,450,0.5,6,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,544.220508457151
547.2230296011415,450,1.0650315694498982,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1122.7899141924452
506.70120416197926,450,2.2556613336906293,5,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,1252.6787251905178
598.4077840507134,450,0.5050341364708835,7,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,0,1126.3445990520852
425.9153584671516,450,1.9092069297856429,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,782.7139294912129
627.9019771361759,450,1.6286510909779752,6,Dior,Gravitaire,Aucun,Hivernage,Céréale,0,0,1443.1828354476602
779.9108369503866,450,2.620678358402177,6,Deck-Dior,Goutte-à-goutte,Aucun,Hivernage,Céréale,0,0,927.7447862462025
533.6859777314713,450,1.814235731987151,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,800.3942303003611
610.2567583148412,450,0.7569522142477643,5,Sablonneux,Aucune,Mixte,Hivernage,Céréale,0,0,942.6267762391155
653.5215987566669,450,4.294165330234008,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,0,895.0878189815069
489.81692921712454,450,1.4523404252558563,7,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,0,1024.2547790057129
583.6138722715625,450,1.6130977011574221,6,Deck,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1320.0574226968051
551.8888601172692,450,0.7814419850486788,6,Sablonneux,Gravitaire,Organique,Hivernage,Céréale,0,0,1226.8815439907785
564.6514147823248,450,1.1564722401205438,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1024.843917942114
434.04853242168,450,0.8123352364729551,7,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,873.9691048858405
553.6765261388414,450,1.4356865287605298,6,Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1346.7273660566045
624.6997436868174,450,6.484189207439592,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,1109.9581422198999
767.6715411692562,450,0.5501738750041097,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,716.0856733614922
693.890623912781,450,0.5,6,Dior,Aucune,Organique,Hivernage,Céréale,0,0,1046.7236288196684
872.9773686267334,450,5.3491424695477345,7,Deck-Dior,Aucune,Minéral Urée,Hivernage,Céréale,0,0,821.835214012371
434.8978655667926,450,1.3945071540726295,5,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,564.2409072703774
680.8480955081018,450,0.965356137881218,6,Latéritique,Aucune,Minéral Urée,Hivernage,Céréale,0,0,1080.1547347954574
577.5013008607527,450,3.7883241704285737,7,Deck,Gravitaire,Mixte,Hivernage,Céréale,0,0,1702.9555887764902
878.4704399826508,450,1.0156284345190154,7,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,872.2690030331022
428.75525719672726,450,7.1050640112830346,7,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,1,780.7339592735768
424.04172367288356,450,2.835847110828038,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,600.8103681164937
460.0911031833967,450,1.1159107341993941,6,Sablonneux,Aucune,Mixte,Hivernage,Céréale,0,0,1641.5561531386422
231.41564135352894,450,9.261319847348334,6,Sablonneux,Aucune,Mixte,Hivernage,Céréale,0,1,814.1342135434724
471.1367467478858,450,1.0155476885518997,6,Latéritique,Goutte-à-goutte,Minéral NPK,Hivernage,Céréale,0,0,1821.7406869557462
436.1301007669453,450,2.9852285127734994,5,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,552.6121481613561
572.5590679714311,450,2.0947496853977636,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1197.9026822607163
601.2633963665739,450,4.67109272026589,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,885.3719820043231
831.425625882383,450,5.750052340028497,5,Deck,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1470.85391668015
692.5635757279075,450,1.6914790424684913,6,Deck-Dior,Aspersion,Mixte,Hivernage,Céréale,0,0,1501.223348353224
463.46445165063955,450,0.9023667038242491,6,Deck-Dior,Aspersion,Organique,Hivernage,Céréale,0,0,1316.027177834732
415.2377992977463,450,2.38208871547414,7,Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,735.253069472693
623.7878757259758,450,0.958704585566541,5,Latéritique,Aucune,Organique,Hivernage,Céréale,0,0,703.6055050162571
351.9650189469037,450,8.254097948247919,6,Deck,Aucune,Organique,Hivernage,Céréale,0,1,548.6717338992181
824.7188148781531,450,1.8390116211264453,6,Sablonneux,Gravitaire,Organique,Hivernage,Céréale,0,0,987.7605214146873
726.916018108193,450,1.2308964917137601,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1306.6110311180557
479.6236521842943,450,1.911224707508206,6,Deck,Gravitaire,Mixte,Hivernage,Céréale,0,0,1380.0172506100284
293.02982063636836,450,0.5611870359415386,6,Latéritique,Aucune,Mixte,Hivernage,Céréale,0,1,956.6728626900417
753.0808561248119,450,0.7578337604306327,5,Dior,Aucune,Aucun,Hivernage,Céréale,0,0,986.3386209470459
532.8190232121074,450,4.30738558111973,6,Deck-Dior,Aucune,Minéral Urée,Hivernage,Céréale,0,0,973.3606007861891
735.6724467960192,450,0.974807344223475,6,Deck,Gravitaire,Minéral NPK,Hivernage,Céréale,0,0,1713.4787602422941
310.83585118084494,450,0.7135314345911367,6,Deck,Aspersion,Aucun,Hivernage,Céréale,0,0,1373.5032481336552
460.0937465569341,450,2.5327918744796527,7,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,996.9851872345522
550.7865549577275,450,4.256994197220771,7,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,884.3199550676064
557.0470890647113,450,2.9304694983358166,6,Latéritique,Aucune,Mixte,Hivernage,Céréale,0,0,1027.4663806164529
482.4901792781135,450,3.657713219198876,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1166.2202973781398
643.4274898521248,450,0.8999320028908318,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1179.6436119036475
389.85693559261085,450,0.5286395108475744,7,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,609.6351707693067
528.643077246806,450,5.479790780906424,6,Deck-Dior,Goutte-à-goutte,Minéral NPK,Hivernage,Céréale,0,0,1479.2356298137017
568.0443447567849,450,1.2736109438604186,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,1103.1899458077141
627.1658251088123,450,1.3489595435710082,7,Latéritique,Goutte-à-goutte,Organique,Hivernage,Céréale,0,0,1089.663011171276
656.7422317133335,450,4.770997075116811,6,Deck,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1288.8769724636763
381.3036862243196,450,2.5727722332521927,7,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,706.55886988772
319.88287438965665,450,2.374317950878071,5,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,1,630.7642692559469
741.6515232847763,450,9.318501904536515,6,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,0,990.9943687467153
599.8471017969388,450,0.985294611753488,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,0,1182.6208338226406
437.727019516517,450,3.46347389910855,7,Deck,Aucune,Organique,Hivernage,Céréale,0,1,543.0091742956521
782.6727963283785,450,1.725661577106822,7,Deck,Aucune,Organique,Hivernage,Céréale,0,0,872.4080120572079
567.3511951439287,450,2.0439287693724317,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,918.848970132565
726.894577609574,450,5.600045603163644,6,Dior,Aucune,Aucun,Hivernage,Céréale,0,0,1113.349875811647
560.1277722115163,450,2.475069818287085,6,Latéritique,Aucune,Mixte,Hivernage,Céréale,0,0,1353.4034630286237
859.1121887322981,450,2.5361238274447633,7,Deck,Aspersion,Aucun,Hivernage,Céréale,0,0,957.0408475113784
813.3011263664807,450,3.888431526820317,6,Sablonneux,Gravitaire,Minéral Urée,Hivernage,Céréale,0,0,1518.270472750761
512.655377728139,450,1.231259730436708,6,Deck-Dior,Aucune,Mixte,Hivernage,Céréale,0,0,1467.1926901404843
695.7356426431534,450,0.8425116964113095,5,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,788.9584899230247
646.8063924377722,450,0.7147321976310316,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,0,933.7226609138764
755.2947336298523,450,0.5,6,Deck-Dior,Gravitaire,Minéral NPK,Hivernage,Céréale,0,0,1585.9474135818498
405.2614809129843,450,8.541748284063601,6,Deck-Dior,Aucune,Mixte,Hivernage,Céréale,0,1,1054.7786037554695
652.9077189997658,450,0.6821083978923583,5,Dior,Aucune,Mixte,Hivernage,Céréale,0,0,1167.2963837656375
708.7636730274381,450,1.3812613468046553,7,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,0,1146.406107903392
286.18907703653286,450,1.3212118189192916,5,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,1,943.7399119557642
372.51122310013375,450,2.108391550073387,6,Dior,Aucune,Aucun,Hivernage,Céréale,0,1,543.4211125432887
244.11517333598493,450,3.166382503045264,7,Dior,Aucune,Mixte,Hivernage,Céréale,0,1,805.0332840236106
509.58897483331634,450,3.2817564781363164,6,Deck-Dior,Aucune,Mixte,Hivernage,Céréale,0,0,1182.3750580515082
657.6313383693944,450,1.0341067898567673,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,0,969.4808288379543
775.3535578144042,450,1.44239168612253,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,994.5115038485603
561.1142170629663,450,2.0669290611386435,7,Dior,Aucune,Aucun,Hivernage,Céréale,0,0,1098.9474997123557
794.2923318356937,450,1.3512729837173576,6,Sablonneux,Gravitaire,Aucun,Hivernage,Céréale,0,0,1396.2330247836805
342.98478126776627,450,5.964805575580998,7,Deck-Dior,Aucune,Minéral Urée,Hivernage,Céréale,0,1,532.6713541840518
294.49263409672676,450,2.4419086357983173,5,Latéritique,Goutte-à-goutte,Organique,Hivernage,Céréale,0,0,845.881488439321
541.6678451655072,450,2.968041265977919,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,996.8132831085636
607.6098173408961,450,2.8019203319201664,6,Deck,Aucune,Organique,Hivernage,Céréale,0,0,1044.0306294952961
545.095787785886,450,4.215545854804513,7,Deck-Dior,Gravitaire,Mixte,Hivernage,Céréale,0,0,1742.8532572966305
239.8836849940185,450,1.9056387361805547,5,Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,741.7792300414419
536.6319940730817,450,0.5842270670008144,7,Sablonneux,Aspersion,Organique,Hivernage,Céréale,0,0,1222.455377939508
354.32957492427204,450,2.269933103878703,6,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,1,736.3900327517023
650.4508823245058,450,0.979135230207261,6,Dior,Aspersion,Mixte,Hivernage,Céréale,0,0,1776.1970105785522
604.9897369145273,450,1.0801572739915188,5,Deck,Aucune,Minéral Urée,Hivernage,Céréale,0,0,943.9947362495374
409.01803205089675,450,2.6355482240056918,7,Dior,Aucune,Aucun,Hivernage,Céréale,0,1,554.9821964613603
472.91996239949594,450,4.439876040050767,5,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,0,974.5221463483405
391.1179717166573,450,1.6770180757220376,6,Dior,Gravitaire,Aucun,Hivernage,Céréale,0,0,1494.6131931295151
540.5981354090242,450,2.110798707198288,6,Dior,Gravitaire,Aucun,Hivernage,Céréale,0,0,1167.0058722852846
693.2713480751858,450,6.435129439139554,7,Deck,Goutte-à-goutte,Organique,Hivernage,Céréale,0,0,1196.4370179862726
402.1410930496684,450,1.9989110226374023,6,Deck-Dior,Aspersion,Mixte,Hivernage,Céréale,0,0,1558.4569801240516
625.6069773276766,450,13.214919960794145,6,Latéritique,Aucune,Organique,Hivernage,Céréale,0,0,1164.8475036162947
470.46135724413386,450,2.591942815966216,6,Latéritique,Aucune,Minéral Urée,Hivernage,Céréale,0,0,1293.9755882117013
431.06907516064837,450,0.5,6,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,640.5551744488249
